"","bacteria_name","Gene.ID","EC.","HMMER","dbCAN_sub","DIAMOND","Signalp","Hits_number","AnotacionGH"
"196","Bal_1802B","HONKND_08055","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"197","Bal_1802B","HONKND_06620","-","-","GH23_e487","GH23","N",2,"GH23"
"198","Bal_1802B","HONKND_06865","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"199","Bal_1802B","HONKND_07675","-","-","GH36_e44","GH36","N",2,"GH36"
"200","Bal_1802B","HONKND_07770","-","-","GH23_e314","GH0","N",2,"GH0"
"201","Bal_1808B","OGDHPC_00005","-","GH30_1(39-504)","GH30_e2","GH30_1","N",3,"GH30"
"202","Bal_1808B","OGDHPC_00010","3.2.1.-:1","GH42(15-382)","GH42_e0","GH42","N",3,"GH42"
"203","Bal_1808B","OGDHPC_00065","3.2.1.55:37","GH51(8-512)","GH51_e0","GH51","N",3,"GH51"
"204","Bal_1808B","OGDHPC_00425","2.4.1.7:2","GH13_18(35-379)","GH13_e144","GH13_18","N",3,"GH13"
"205","Bal_1808B","OGDHPC_00490","3.2.1.21:71|3.2.1.-:11|3.2.1.38:3|3.2.1.23:2|3.2.1.74:1","GH1(2-457)","GH1_e113","GH1","N",3,"GH1"
"206","Bal_1808B","OGDHPC_01085","3.2.1.23:6|3.2.1.31:2","GH2(35-1024)","GH2_e104","GH2","N",3,"GH2"
"207","Bal_1808B","OGDHPC_01610","2.4.1.25:4","GH77(190-697)","GH77_e2","GH77","N",3,"GH77"
"208","Bal_1808B","OGDHPC_01625","3.2.1.68:15|3.2.1.-:1","GH13_11(231-597)","GH13_e48","CBM48+GH13_11","N",3,"GH13"
"209","Bal_1808B","OGDHPC_02140","3.2.1.23:35","GH2(60-950)","GH2_e1","GH2","N",3,"GH2"
"210","Bal_1808B","OGDHPC_02175","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"211","Bal_1808B","OGDHPC_02315","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"212","Bal_1808B","OGDHPC_02340","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"213","Bal_1808B","OGDHPC_02355","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"214","Bal_1808B","OGDHPC_04355","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"215","Bal_1808B","OGDHPC_04360","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"216","Bal_1808B","OGDHPC_04495","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"217","Bal_1808B","OGDHPC_04620","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"218","Bal_1808B","OGDHPC_04715","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"219","Bal_1808B","OGDHPC_04870","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"220","Bal_1808B","OGDHPC_05975","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"221","Bal_1808B","OGDHPC_06875","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"222","Bal_1808B","OGDHPC_07040","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"223","Bal_1808B","OGDHPC_07070","-","GH13_3(322-539)","GH13_e41","GH13_3","N",3,"GH13"
"224","Bal_1808B","OGDHPC_07330","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"225","Bal_1808B","OGDHPC_07335","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"226","Bal_1808B","OGDHPC_07430","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"227","Bal_1808B","OGDHPC_07495","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"228","Bal_1808B","OGDHPC_07550","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"229","Bal_1808B","OGDHPC_07570","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"230","Bal_1808B","OGDHPC_07575","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"231","Bal_1808B","OGDHPC_07610","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"232","Bal_1808B","OGDHPC_07650","3.2.1.185:2","GH127(6-577)","GH127_e0","GH127","N",3,"GH127"
"233","Bal_1808B","OGDHPC_07670","5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1","GH13_31(46-411)","GH13_e122","GH13_31","N",3,"GH13"
"234","Bal_1808B","OGDHPC_07710","3.2.1.22:8","GH36(29-683)","GH36_e2","GH36","N",3,"GH36"
"235","Bal_1808B","OGDHPC_08065","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"236","Bal_1808B","OGDHPC_06645","-","-","GH23_e487","GH23","N",2,"GH23"
"237","Bal_1808B","OGDHPC_06890","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"238","Bal_1808B","OGDHPC_07685","-","-","GH36_e44","GH36","N",2,"GH36"
"239","Bal_1808B","OGDHPC_07780","-","-","GH23_e314","GH0","N",2,"GH0"
"240","Bal_1811B","COLBAN_00005","-","GH30_1(39-504)","GH30_e2","GH30_1","N",3,"GH30"
"241","Bal_1811B","COLBAN_00010","3.2.1.-:1","GH42(15-382)","GH42_e0","GH42","N",3,"GH42"
"242","Bal_1811B","COLBAN_00065","3.2.1.55:37","GH51(8-512)","GH51_e0","GH51","N",3,"GH51"
"243","Bal_1811B","COLBAN_00425","2.4.1.7:2","GH13_18(35-379)","GH13_e144","GH13_18","N",3,"GH13"
"244","Bal_1811B","COLBAN_00490","3.2.1.21:71|3.2.1.-:11|3.2.1.38:3|3.2.1.23:2|3.2.1.74:1","GH1(2-457)","GH1_e113","GH1","N",3,"GH1"
"245","Bal_1811B","COLBAN_01080","3.2.1.23:6|3.2.1.31:2","GH2(35-1024)","GH2_e104","GH2","N",3,"GH2"
"246","Bal_1811B","COLBAN_01605","2.4.1.25:4","GH77(190-697)","GH77_e2","GH77","N",3,"GH77"
"247","Bal_1811B","COLBAN_01620","3.2.1.68:15|3.2.1.-:1","GH13_11(231-597)","GH13_e48","CBM48+GH13_11","N",3,"GH13"
"248","Bal_1811B","COLBAN_02135","3.2.1.23:35","GH2(60-950)","GH2_e1","GH2","N",3,"GH2"
"249","Bal_1811B","COLBAN_02170","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"250","Bal_1811B","COLBAN_02310","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"251","Bal_1811B","COLBAN_02335","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"252","Bal_1811B","COLBAN_02350","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"253","Bal_1811B","COLBAN_04350","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"254","Bal_1811B","COLBAN_04355","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"255","Bal_1811B","COLBAN_04490","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"256","Bal_1811B","COLBAN_04615","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"257","Bal_1811B","COLBAN_04710","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"258","Bal_1811B","COLBAN_04860","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"259","Bal_1811B","COLBAN_05965","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"260","Bal_1811B","COLBAN_06835","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"261","Bal_1811B","COLBAN_07000","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"262","Bal_1811B","COLBAN_07030","-","GH13_3(322-539)","GH13_e41","GH13_3","N",3,"GH13"
"263","Bal_1811B","COLBAN_07290","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"264","Bal_1811B","COLBAN_07295","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"265","Bal_1811B","COLBAN_07390","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"266","Bal_1811B","COLBAN_07455","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"267","Bal_1811B","COLBAN_07510","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"268","Bal_1811B","COLBAN_07530","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"269","Bal_1811B","COLBAN_07535","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"270","Bal_1811B","COLBAN_07570","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"271","Bal_1811B","COLBAN_07625","3.2.1.185:2","GH127(6-577)","GH127_e0","GH127","N",3,"GH127"
"272","Bal_1811B","COLBAN_07645","5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1","GH13_31(46-411)","GH13_e122","GH13_31","N",3,"GH13"
"273","Bal_1811B","COLBAN_07685","3.2.1.22:8","GH36(29-683)","GH36_e2","GH36","N",3,"GH36"
"274","Bal_1811B","COLBAN_08040","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"275","Bal_1811B","COLBAN_06605","-","-","GH23_e487","GH23","N",2,"GH23"
"276","Bal_1811B","COLBAN_06850","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"277","Bal_1811B","COLBAN_07660","-","-","GH36_e44","GH36","N",2,"GH36"
"278","Bal_1811B","COLBAN_07755","-","-","GH23_e314","GH0","N",2,"GH0"
"279","Bal_1813B","LALGAB_00005","-","GH30_1(39-504)","GH30_e2","GH30_1","N",3,"GH30"
"280","Bal_1813B","LALGAB_00010","3.2.1.-:1","GH42(15-382)","GH42_e0","GH42","N",3,"GH42"
"281","Bal_1813B","LALGAB_00065","3.2.1.55:37","GH51(8-512)","GH51_e0","GH51","N",3,"GH51"
"282","Bal_1813B","LALGAB_00425","2.4.1.7:2","GH13_18(35-379)","GH13_e144","GH13_18","N",3,"GH13"
"283","Bal_1813B","LALGAB_00490","3.2.1.21:71|3.2.1.-:11|3.2.1.38:3|3.2.1.23:2|3.2.1.74:1","GH1(2-457)","GH1_e113","GH1","N",3,"GH1"
"284","Bal_1813B","LALGAB_01080","3.2.1.23:6|3.2.1.31:2","GH2(35-1024)","GH2_e104","GH2","N",3,"GH2"
"285","Bal_1813B","LALGAB_01605","2.4.1.25:4","GH77(190-697)","GH77_e2","GH77","N",3,"GH77"
"286","Bal_1813B","LALGAB_01620","3.2.1.68:15|3.2.1.-:1","GH13_11(231-597)","GH13_e48","CBM48+GH13_11","N",3,"GH13"
"287","Bal_1813B","LALGAB_02135","3.2.1.23:35","GH2(60-950)","GH2_e1","GH2","N",3,"GH2"
"288","Bal_1813B","LALGAB_02175","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"289","Bal_1813B","LALGAB_02315","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"290","Bal_1813B","LALGAB_02340","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"291","Bal_1813B","LALGAB_02355","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"292","Bal_1813B","LALGAB_04355","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"293","Bal_1813B","LALGAB_04360","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"294","Bal_1813B","LALGAB_04495","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"295","Bal_1813B","LALGAB_04620","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"296","Bal_1813B","LALGAB_04715","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"297","Bal_1813B","LALGAB_04870","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"298","Bal_1813B","LALGAB_05975","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"299","Bal_1813B","LALGAB_06845","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"300","Bal_1813B","LALGAB_07010","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"301","Bal_1813B","LALGAB_07040","-","GH13_3(322-539)","GH13_e41","GH13_3","N",3,"GH13"
"302","Bal_1813B","LALGAB_07300","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"303","Bal_1813B","LALGAB_07305","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"304","Bal_1813B","LALGAB_07400","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"305","Bal_1813B","LALGAB_07465","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"306","Bal_1813B","LALGAB_07520","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"307","Bal_1813B","LALGAB_07540","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"308","Bal_1813B","LALGAB_07545","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"309","Bal_1813B","LALGAB_07585","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"310","Bal_1813B","LALGAB_07640","3.2.1.185:2","GH127(6-577)","GH127_e0","GH127","N",3,"GH127"
"311","Bal_1813B","LALGAB_07660","5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1","GH13_31(46-411)","GH13_e122","GH13_31","N",3,"GH13"
"312","Bal_1813B","LALGAB_07700","3.2.1.22:8","GH36(29-683)","GH36_e2","GH36","N",3,"GH36"
"313","Bal_1813B","LALGAB_08055","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"314","Bal_1813B","LALGAB_06615","-","-","GH23_e487","GH23","N",2,"GH23"
"315","Bal_1813B","LALGAB_06860","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"316","Bal_1813B","LALGAB_07675","-","-","GH36_e44","GH36","N",2,"GH36"
"317","Bal_1813B","LALGAB_07770","-","-","GH23_e314","GH0","N",2,"GH0"
"318","Bal_1821B","KLFNKO_00005","-","GH30_1(39-504)","GH30_e2","GH30_1","N",3,"GH30"
"319","Bal_1821B","KLFNKO_00010","3.2.1.-:1","GH42(15-382)","GH42_e0","GH42","N",3,"GH42"
"320","Bal_1821B","KLFNKO_00065","3.2.1.55:37","GH51(8-512)","GH51_e0","GH51","N",3,"GH51"
"321","Bal_1821B","KLFNKO_00425","2.4.1.7:2","GH13_18(35-379)","GH13_e144","GH13_18","N",3,"GH13"
"322","Bal_1821B","KLFNKO_00495","3.2.1.21:71|3.2.1.-:11|3.2.1.38:3|3.2.1.23:2|3.2.1.74:1","GH1(2-457)","GH1_e113","GH1","N",3,"GH1"
"323","Bal_1821B","KLFNKO_01090","3.2.1.23:6|3.2.1.31:2","GH2(35-1024)","GH2_e104","GH2","N",3,"GH2"
"324","Bal_1821B","KLFNKO_01615","2.4.1.25:4","GH77(190-697)","GH77_e2","GH77","N",3,"GH77"
"325","Bal_1821B","KLFNKO_01630","3.2.1.68:15|3.2.1.-:1","GH13_11(231-597)","GH13_e48","CBM48+GH13_11","N",3,"GH13"
"326","Bal_1821B","KLFNKO_02145","3.2.1.23:35","GH2(60-950)","GH2_e1","GH2","N",3,"GH2"
"327","Bal_1821B","KLFNKO_02185","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"328","Bal_1821B","KLFNKO_02325","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"329","Bal_1821B","KLFNKO_02350","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"330","Bal_1821B","KLFNKO_02365","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"331","Bal_1821B","KLFNKO_04370","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"332","Bal_1821B","KLFNKO_04375","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"333","Bal_1821B","KLFNKO_04510","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"334","Bal_1821B","KLFNKO_04635","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"335","Bal_1821B","KLFNKO_04730","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"336","Bal_1821B","KLFNKO_04885","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"337","Bal_1821B","KLFNKO_05990","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"338","Bal_1821B","KLFNKO_06860","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"339","Bal_1821B","KLFNKO_07025","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"340","Bal_1821B","KLFNKO_07055","-","GH13_3(322-539)","GH13_e41","GH13_3","N",3,"GH13"
"341","Bal_1821B","KLFNKO_07315","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"342","Bal_1821B","KLFNKO_07320","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"343","Bal_1821B","KLFNKO_07415","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"344","Bal_1821B","KLFNKO_07480","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"345","Bal_1821B","KLFNKO_07535","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"346","Bal_1821B","KLFNKO_07555","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"347","Bal_1821B","KLFNKO_07560","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"348","Bal_1821B","KLFNKO_07595","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"349","Bal_1821B","KLFNKO_07650","3.2.1.185:2","GH127(6-577)","GH127_e0","GH127","N",3,"GH127"
"350","Bal_1821B","KLFNKO_07670","5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1","GH13_31(46-411)","GH13_e122","GH13_31","N",3,"GH13"
"351","Bal_1821B","KLFNKO_07715","3.2.1.22:8","GH36(29-683)","GH36_e2","GH36","N",3,"GH36"
"352","Bal_1821B","KLFNKO_08070","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"353","Bal_1821B","KLFNKO_06630","-","-","GH23_e487","GH23","N",2,"GH23"
"354","Bal_1821B","KLFNKO_06875","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"355","Bal_1821B","KLFNKO_07690","-","-","GH36_e44","GH36","N",2,"GH36"
"356","Bal_1821B","KLFNKO_07785","-","-","GH23_e314","GH0","N",2,"GH0"
"357","Bal_1843B","DCCPOG_00005","-","GH30_1(39-504)","GH30_e2","GH30_1","N",3,"GH30"
"358","Bal_1843B","DCCPOG_00010","3.2.1.-:1","GH42(15-382)","GH42_e0","GH42","N",3,"GH42"
"359","Bal_1843B","DCCPOG_00065","3.2.1.55:37","GH51(8-512)","GH51_e0","GH51","N",3,"GH51"
"360","Bal_1843B","DCCPOG_00425","2.4.1.7:2","GH13_18(35-379)","GH13_e144","GH13_18","N",3,"GH13"
"361","Bal_1843B","DCCPOG_00490","3.2.1.21:71|3.2.1.-:11|3.2.1.38:3|3.2.1.23:2|3.2.1.74:1","GH1(2-457)","GH1_e113","GH1","N",3,"GH1"
"362","Bal_1843B","DCCPOG_01085","3.2.1.23:6|3.2.1.31:2","GH2(35-1024)","GH2_e104","GH2","N",3,"GH2"
"363","Bal_1843B","DCCPOG_01610","2.4.1.25:4","GH77(190-697)","GH77_e2","GH77","N",3,"GH77"
"364","Bal_1843B","DCCPOG_01625","3.2.1.68:15|3.2.1.-:1","GH13_11(231-597)","GH13_e48","CBM48+GH13_11","N",3,"GH13"
"365","Bal_1843B","DCCPOG_02140","3.2.1.23:35","GH2(60-950)","GH2_e1","GH2","N",3,"GH2"
"366","Bal_1843B","DCCPOG_02175","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"367","Bal_1843B","DCCPOG_02315","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"368","Bal_1843B","DCCPOG_02340","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"369","Bal_1843B","DCCPOG_02355","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"370","Bal_1843B","DCCPOG_04355","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"371","Bal_1843B","DCCPOG_04360","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"372","Bal_1843B","DCCPOG_04495","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"373","Bal_1843B","DCCPOG_04620","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"374","Bal_1843B","DCCPOG_04715","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"375","Bal_1843B","DCCPOG_04870","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"376","Bal_1843B","DCCPOG_05975","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"377","Bal_1843B","DCCPOG_06845","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"378","Bal_1843B","DCCPOG_07010","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"379","Bal_1843B","DCCPOG_07040","-","GH13_3(322-539)","GH13_e41","GH13_3","N",3,"GH13"
"380","Bal_1843B","DCCPOG_07300","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"381","Bal_1843B","DCCPOG_07305","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"382","Bal_1843B","DCCPOG_07400","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"383","Bal_1843B","DCCPOG_07465","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"384","Bal_1843B","DCCPOG_07520","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"385","Bal_1843B","DCCPOG_07540","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"386","Bal_1843B","DCCPOG_07545","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"387","Bal_1843B","DCCPOG_07580","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"388","Bal_1843B","DCCPOG_07635","3.2.1.185:2","GH127(6-577)","GH127_e0","GH127","N",3,"GH127"
"389","Bal_1843B","DCCPOG_07655","5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1","GH13_31(46-411)","GH13_e122","GH13_31","N",3,"GH13"
"390","Bal_1843B","DCCPOG_07695","3.2.1.22:8","GH36(29-683)","GH36_e2","GH36","N",3,"GH36"
"391","Bal_1843B","DCCPOG_08050","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"392","Bal_1843B","DCCPOG_06615","-","-","GH23_e487","GH23","N",2,"GH23"
"393","Bal_1843B","DCCPOG_06860","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"394","Bal_1843B","DCCPOG_07670","-","-","GH36_e44","GH36","N",2,"GH36"
